_id,Timestamp,DATE,TIME,LINE_IL1,LINE_IL1-Ang,LINE_IL2,LINE_IL2-Ang,LINE_IL3,LINE_IL3-Ang,LINE_UL1,LINE_UL1-Ang,LINE_UL2,LINE_UL2-Ang,LINE_UL3,LINE_UL3-Ang,LINE1_z0z1_mag,LINE1_z0z1_ang,LINE1_IL1_Real,LINE1_IL2_Real,LINE1_IL3_Real,LINE1_IL1_Imag,LINE1_IL2_Imag,LINE1_IL3_Imag,LINE1_V1_Real,LINE1_V2_Real,LINE1_V3_Real,LINE1_V1_Imag,LINE1_V2_Imag,LINE1_V3_Imag,LINE1_IL1_Complex,LINE1_IL2_Complex,LINE1_IL3_Complex,LINE1_V1_Complex,LINE1_V2_Complex,LINE1_V3_Complex,LINE1_IN_Imag,LINE1_IN_Real,LINE1_IN_Mag,LINE1_IN_Ang
65ede71321616d9330478f45,2024-03-11_00:00:03,2024-03-11,00:00:03,110.74260711669922,18.4,116.54421997070312,259.0,119.20598602294922,136.1,87240.296875,0,87813.7265625,239.6,86880.28125,119.6,6.181,-2.55,105.08100336000699,-22.23768552955289,-85.89400574778598,34.955797285397445,-114.4029743969463,82.657648649734,87240.296875,-44436.7105939285,-42913.808289987945,0.0,-75740.53950418468,-75740.53950418468,(105.08100336000699+34.955797285397445j),(-22.23768552955289-114.4029743969463j),(-85.89400574778598+82.657648649734j),(87240.296875+0j),(-44436.7105939285-75740.53950418468j),(-42913.808289987945+75541.96402086236j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65ede71e21616d9330478f46,2024-03-11_00:00:14,2024-03-11,00:00:14,110.51338958740234,19.5,116.1631851196289,260.2,118.5506591796875,137.3,87227.265625,0,87805.3046875,239.6,86871.59375,119.5,6.181,-2.55,104.17450634631977,-19.772077560743185,-87.12460969580093,36.8901274814489,-114.46812012988215,80.39627589193901,87227.265625,-44432.4488408213,-42777.61946623709,0.0,-75733.27552187683,-75733.27552187683,(104.17450634631977+36.8901274814489j),(-19.772077560743185-114.46812012988215j),(-87.12460969580093+80.39627589193901j),(87227.265625+0j),(-44432.4488408213-75733.27552187683j),(-42777.61946623709+75609.1864356895j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65ede72921616d9330478f47,2024-03-11_00:00:25,2024-03-11,00:00:25,109.6617202758789,19.4,114.21356201171875,260.0,116.43272399902344,136.5,87228.0234375,0,87799.421875,239.6,86867.8203125,119.6,6.181,-2.55,103.43541927372083,-19.832976908183902,-84.45731393603891,36.42536113114999,-112.47840136828123,80.14699832521573,87228.0234375,-44429.4719390683,-42907.653311259804,0.0,-75728.2015156822,-75728.2015156822,(103.43541927372083+36.42536113114999j),(-19.832976908183902-112.47840136828123j),(-84.45731393603891+80.14699832521573j),(87228.0234375+0j),(-44429.4719390683-75728.2015156822j),(-42907.653311259804+75531.12929888922j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65ede73321616d9330478f48,2024-03-11_00:00:35,2024-03-11,00:00:35,111.42584228515625,19.7,116.58702850341797,260.3,118.50129699707031,137.5,87227.9609375,0,87805.4296875,239.6,86868.3359375,119.5,6.181,-2.55,104.90414844234627,-19.6436760978682,-87.36832065854554,37.561123100124334,-114.92023844658014,80.05831584097577,87227.9609375,-44432.51209504181,-42776.0152426077,0.0,-75733.38333608548,-75733.38333608548,(104.90414844234627+37.561123100124334j),(-19.6436760978682-114.92023844658014j),(-87.36832065854554+80.05831584097577j),(87227.9609375+0j),(-44432.51209504181-75733.38333608548j),(-42776.0152426077+75606.35098002381j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65ede73e21616d9330478f49,2024-03-11_00:00:46,2024-03-11,00:00:46,111.71379089355469,19.3,116.90843200683594,260.0,118.99100494384766,136.8,87245.4765625,0,87820.125,239.6,86887.3125,119.5,6.181,-2.55,105.43558215030683,-20.30093617188529,-86.74070954941104,36.923015754875216,-115.1323302328326,81.45494806585718,87245.4765625,-44439.948419341126,-42785.35974907247,0.0,-75746.05824399,-75746.05824399,(105.43558215030683+36.923015754875216j),(-20.30093617188529-115.1323302328326j),(-86.74070954941104+81.45494806585718j),(87245.4765625+0j),(-44439.948419341126-75746.05824399j),(-42785.35974907247+75622.86733928505j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65ede74921616d9330478f4a,2024-03-11_00:00:57,2024-03-11,00:00:57,111.71492004394531,19.2,117.6504135131836,259.9,119.61470794677734,136.9,87281.0,0,87866.453125,239.6,86931.2734375,119.5,6.181,-2.55,105.5009306924715,-20.631967841175573,-87.33814747174534,36.739311145521235,-115.82720622903666,81.72959288652123,87281.0,-44463.392014819554,-42807.007150421705,0.0,-75786.01688507125,-75786.01688507125,(105.5009306924715+36.739311145521235j),(-20.631967841175573-115.82720622903666j),(-87.33814747174534+81.72959288652123j),(87281+0j),(-44463.392014819554-75786.01688507125j),(-42807.007150421705+75661.12899163703j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65ede75321616d9330478f4b,2024-03-11_00:01:07,2024-03-11,00:01:07,111.67041015625,19.4,116.31060791015625,260.1,118.52072143554688,137.3,87181.640625,0,87775.0078125,239.6,86839.453125,119.5,6.181,-2.55,105.3300610816769,-19.99717817094435,-87.10260801068611,37.09256983541739,-114.57866458302614,80.37597332125601,87181.640625,-44417.117599123936,-42761.79266525064,0.0,-75707.14405305506,-75707.14405305506,(105.3300610816769+37.09256983541739j),(-19.99717817094435-114.57866458302614j),(-87.10260801068611+80.37597332125601j),(87181.640625+0j),(-44417.117599123936-75707.14405305506j),(-42761.79266525064+75581.21265964967j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65ede75e21616d9330478f4c,2024-03-11_00:01:18,2024-03-11,00:01:18,110.16500091552734,19.6,115.27422332763672,260.4,117.38978576660156,137.0,87240.171875,0,87829.8984375,239.6,86896.3203125,119.5,6.181,-2.55,103.7817601487919,-19.224137753022102,-85.85345435268546,36.95502248865193,-113.65992737743015,80.05964138091029,87240.171875,-44444.89410870765,-42789.79540817246,0.0,-75754.4879674289,-75754.4879674289,(103.7817601487919+36.95502248865193j),(-19.224137753022102-113.65992737743015j),(-85.85345435268546+80.05964138091029j),(87240.171875+0j),(-44444.89410870765-75754.4879674289j),(-42789.79540817246+75630.70734020238j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65ede76921616d9330478f4d,2024-03-11_00:01:29,2024-03-11,00:01:29,111.7141342163086,19.5,116.43147277832031,260.3,116.79569244384766,137.2,87197.2265625,0,87787.59375,239.6,86836.5078125,119.5,6.181,-2.55,105.30637805373289,-19.617466610258713,-85.69648759134394,37.29094427476591,-114.76690662871475,79.35581760617482,87197.2265625,-44423.48650845206,-42760.34232398377,0.0,-75717.9995961886,-75717.9995961886,(105.30637805373289+37.29094427476591j),(-19.617466610258713-114.76690662871475j),(-85.69648759134394+79.35581760617482j),(87197.2265625+0j),(-44423.48650845206-75717.9995961886j),(-42760.34232398377+75578.64919013898j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65ede77321616d9330478f4e,2024-03-11_00:01:39,2024-03-11,00:01:39,111.4252700805664,19.3,116.86199951171875,260.3,119.32686614990234,137.4,87237.421875,0,87830.09375,239.6,86883.9921875,119.5,6.181,-2.55,105.16327593245691,-19.690005792455164,-87.83615858806954,36.827655473585274,-115.19127832336108,80.76948823440821,87237.421875,-44444.992943427205,-42783.72474897056,0.0,-75754.65642712991,-75754.65642712991,(105.16327593245691+36.827655473585274j),(-19.690005792455164-115.19127832336108j),(-87.83615858806954+80.76948823440821j),(87237.421875+0j),(-44444.992943427205-75754.65642712991j),(-42783.72474897056+75619.97748638836j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
