_id,Timestamp,DATE,TIME,LINE_IL1,LINE_IL1-Ang,LINE_IL2,LINE_IL2-Ang,LINE_IL3,LINE_IL3-Ang,LINE_UL1,LINE_UL1-Ang,LINE_UL2,LINE_UL2-Ang,LINE_UL3,LINE_UL3-Ang,LINE1_z0z1_mag,LINE1_z0z1_ang,LINE1_IL1_Real,LINE1_IL2_Real,LINE1_IL3_Real,LINE1_IL1_Imag,LINE1_IL2_Imag,LINE1_IL3_Imag,LINE1_V1_Real,LINE1_V2_Real,LINE1_V3_Real,LINE1_V1_Imag,LINE1_V2_Imag,LINE1_V3_Imag,LINE1_IL1_Complex,LINE1_IL2_Complex,LINE1_IL3_Complex,LINE1_V1_Complex,LINE1_V2_Complex,LINE1_V3_Complex,LINE1_IN_Imag,LINE1_IN_Real,LINE1_IN_Mag,LINE1_IN_Ang
65e8c7e45e40751e4a508a43,2024-03-07_02:45:40,2024-03-07,02:45:40,100.67427062988281,19.7,107.2625961303711,260.7,109.50220489501953,138.0,87175.6875,0,87636.21875,239.6,86714.9765625,119.6,6.181,-2.55,94.78186041847032,-17.334045396134552,-81.37599694609915,33.93681927453565,-105.85270614789141,73.27127675903637,87175.6875,-44346.88564740822,-42832.15738408908,0.0,-75587.43658951235,-75587.43658951235,(94.78186041847032+33.93681927453565j),(-17.334045396134552-105.85270614789141j),(-81.37599694609915+73.27127675903637j),(87175.6875+0j),(-44346.88564740822-75587.43658951235j),(-42832.15738408908+75398.23243325767j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65e8c7ef5e40751e4a508a44,2024-03-07_02:45:51,2024-03-07,02:45:51,103.26544189453125,19.9,107.68578338623047,261.1,110.35896301269531,138.1,87169.6171875,0,87625.2265625,239.6,86698.421875,119.6,6.181,-2.55,97.09926894391202,-16.660109146644498,-82.14145040044598,35.14944466461241,-106.38923209953178,73.70130828790306,87169.6171875,-44341.323229391666,-42823.980330844606,0.0,-75577.95567753911,-75577.95567753911,(97.09926894391202+35.14944466461241j),(-16.660109146644498-106.38923209953178j),(-82.14145040044598+73.70130828790306j),(87169.6171875+0j),(-44341.323229391666-75577.95567753911j),(-42823.980330844606+75383.83821641687j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65e8c7fa5e40751e4a508a45,2024-03-07_02:46:02,2024-03-07,02:46:02,100.00211334228516,19.7,104.23651123046875,260.6,106.9375991821289,137.7,87184.125,0,87650.6640625,239.6,86722.0703125,119.6,6.181,-2.55,94.14904413071638,-17.024528497425944,-79.09437357746165,33.71023823997196,-102.8368402030127,71.97034241426529,87184.125,-44354.1954632665,-42835.661284205155,0.0,-75599.89586899958,-75599.89586899958,(94.14904413071638+33.71023823997196j),(-17.024528497425944-102.8368402030127j),(-79.09437357746165+71.97034241426529j),(87184.125+0j),(-44354.1954632665-75599.89586899958j),(-42835.661284205155+75404.40041291385j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65e8c8055e40751e4a508a46,2024-03-07_02:46:13,2024-03-07,02:46:13,102.25605773925781,20.1,106.54672241210938,261.0,108.53316497802734,138.0,87169.2421875,0,87620.625,239.6,86696.0,119.6,6.181,-2.55,96.02807606480171,-16.667579522328325,-80.65585994610535,35.14128557220247,-105.23495545506707,72.62286249179344,87169.2421875,-44338.99468339895,-42822.78406538647,0.0,-75573.98676698316,-75573.98676698316,(96.02807606480171+35.14128557220247j),(-16.667579522328325-105.23495545506707j),(-80.65585994610535+72.62286249179344j),(87169.2421875+0j),(-44338.99468339895-75573.98676698316j),(-42822.78406538647+75381.73240838447j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65e8c80f5e40751e4a508a47,2024-03-07_02:46:23,2024-03-07,02:46:23,103.15596771240234,20.4,106.70172119140625,261.7,108.9641342163086,138.6,87182.3359375,0,87651.6171875,239.6,86713.25,119.6,6.181,-2.55,96.6862306454418,-15.40305511145645,-81.7352032683522,35.95728685897515,-105.58410485694345,72.05927485196379,87182.3359375,-44354.67777669793,-42831.30456258505,0.0,-75600.71795234054,-75600.71795234054,(96.6862306454418+35.95728685897515j),(-15.40305511145645-105.58410485694345j),(-81.7352032683522+72.05927485196379j),(87182.3359375+0j),(-44354.67777669793-75600.71795234054j),(-42831.30456258505+75396.73119591844j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65e8c81c5e40751e4a508a48,2024-03-07_02:46:36,2024-03-07,02:46:36,100.80316925048828,20.1,105.04718017578125,261.3,106.24701690673828,137.8,87177.2265625,0,87631.0390625,239.6,86714.5234375,119.6,6.181,-2.55,94.66367683606367,-15.889522638046056,-78.70827846626777,34.641986357884974,-103.83849543025009,71.36830881040395,87177.2265625,-44344.26455064562,-42831.933566680775,0.0,-75582.96903824138,-75582.96903824138,(94.66367683606367+34.641986357884974j),(-15.889522638046056-103.83849543025009j),(-78.70827846626777+71.36830881040395j),(87177.2265625+0j),(-44344.26455064562-75582.96903824138j),(-42831.933566680775+75397.83844336773j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65e8c8275e40751e4a508a49,2024-03-07_02:46:47,2024-03-07,02:46:47,102.02310943603516,19.8,106.36212921142578,260.1,108.34890747070312,137.5,87152.6875,0,87626.640625,239.6,86693.0546875,119.6,6.181,-2.55,95.99158165727785,-18.286745179122747,-79.88319394628654,34.55909590732031,-104.77832543585464,73.1994608930623,87152.6875,-44342.03879276125,-42821.32925223255,0.0,-75579.17532577449,-75579.17532577449,(95.99158165727785+34.55909590732031j),(-18.286745179122747-104.77832543585464j),(-79.88319394628654+73.1994608930623j),(87152.6875+0j),(-44342.03879276125-75579.17532577449j),(-42821.32925223255+75379.17147409992j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65e8c8315e40751e4a508a4a,2024-03-07_02:46:57,2024-03-07,02:46:57,99.55486297607422,19.8,104.31649780273438,260.4,108.28033447265625,137.8,87153.6484375,0,87619.671875,239.6,86685.7109375,119.6,6.181,-2.55,93.66925603006126,-17.39673160037509,-80.21456946481038,33.723007234820344,-102.85565343457013,72.73413008406315,87153.6484375,-44338.512369967524,-42817.70186664982,0.0,-75573.16468364219,-75573.16468364219,(93.66925603006126+33.723007234820344j),(-17.39673160037509-102.85565343457013j),(-80.21456946481038+72.73413008406315j),(87153.6484375+0j),(-44338.512369967524-75573.16468364219j),(-42817.70186664982+75372.78612071136j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65e8c83c5e40751e4a508a4b,2024-03-07_02:47:08,2024-03-07,02:47:08,101.95172119140625,19.9,106.45487213134766,261.2,110.11788940429688,138.3,87177.1640625,0,87625.0390625,239.6,86698.8046875,119.6,6.181,-2.55,95.8639929645558,-16.2860876395246,-82.218220781928,34.70228100257715,-105.20172598346143,73.25376262221006,87177.1640625,-44341.2283480609,-42824.16941796541,0.0,-75577.79395622615,-75577.79395622615,(95.8639929645558+34.70228100257715j),(-16.2860876395246-105.20172598346143j),(-82.218220781928+73.25376262221006j),(87177.1640625+0j),(-44341.2283480609-75577.79395622615j),(-42824.16941796541+75384.17106994457j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65e8c8475e40751e4a508a4c,2024-03-07_02:47:19,2024-03-07,02:47:19,98.8646240234375,19.5,103.5558853149414,260.7,106.83761596679688,137.6,87178.7578125,0,87650.5390625,239.6,86728.265625,119.6,6.181,-2.55,93.19389660572072,-16.735026764635958,-78.89480809041834,33.00168963459129,-102.19471739061768,72.04085953016407,87178.7578125,-44354.13220904598,-42838.72140842548,0.0,-75599.78805479093,-75599.78805479093,(93.19389660572072+33.00168963459129j),(-16.735026764635958-102.19471739061768j),(-78.89480809041834+72.04085953016407j),(87178.7578125+0j),(-44354.13220904598-75599.78805479093j),(-42838.72140842548+75409.78720571929j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65e8c8515e40751e4a508a4d,2024-03-07_02:47:29,2024-03-07,02:47:29,102.20455169677734,19.9,106.6218490600586,260.9,107.48481750488281,138.1,87181.6953125,0,87640.4375,239.6,86726.3515625,119.6,6.181,-2.55,96.1017264869023,-16.863105574438148,-80.00219071343273,34.7883393362755,-105.27988586321354,71.781860348625,87181.6953125,-44349.020477350605,-42837.77597282147,0.0,-75591.07531905432,-75591.07531905432,(96.1017264869023+34.7883393362755j),(-16.863105574438148-105.27988586321354j),(-80.00219071343273+71.781860348625j),(87181.6953125+0j),(-44349.020477350605-75591.07531905432j),(-42837.77597282147+75408.12293808079j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65e8c85c5e40751e4a508a4e,2024-03-07_02:47:40,2024-03-07,02:47:40,102.60151672363281,19.9,106.21131896972656,260.7,108.39952087402344,137.8,87179.3359375,0,87633.21875,239.6,86708.7109375,119.6,6.181,-2.55,96.47498798849287,-17.164154989935703,-80.30286329875807,34.92345811356687,-104.81524727238144,72.81419004382882,87179.3359375,-44345.36754611586,-42829.06252958126,0.0,-75584.84904850474,-75584.84904850474,(96.47498798849287+34.92345811356687j),(-17.164154989935703-104.81524727238144j),(-80.30286329875807+72.81419004382882j),(87179.3359375+0j),(-44345.36754611586-75584.84904850474j),(-42829.06252958126+75392.78450408998j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
