Timestamp,DATE,TIME,LINE_IL1,LINE_IL1-Ang,LINE_IL2,LINE_IL2-Ang,LINE_IL3,LINE_IL3-Ang,LINE_UL1,LINE_UL1-Ang,LINE_UL2,LINE_UL2-Ang,LINE_UL3,LINE_UL3-Ang,LINE1_z0z1_mag,LINE1_z0z1_ang,LINE1_IL1_Real,LINE1_IL2_Real,LINE1_IL3_Real,LINE1_IL1_Imag,LINE1_IL2_Imag,LINE1_IL3_Imag,LINE1_V1_Real,LINE1_V2_Real,LINE1_V3_Real,LINE1_V1_Imag,LINE1_V2_Imag,LINE1_V3_Imag,LINE1_IL1_Complex,LINE1_IL2_Complex,LINE1_IL3_Complex,LINE1_V1_Complex,LINE1_V2_Complex,LINE1_V3_Complex,LINE1_IN_Imag,LINE1_IN_Real,LINE1_IN_Mag,LINE1_IN_Ang,_id
2024-02-09_15:47:59,2024-02-09,15:47:59,86.126,112.977,87.365,0.044,100.566,232.82,89236.961,117.274,89521.813,356.92,89844.727,237.173,6.181,-2.55,-33.620281670465566,87.36497423871322,-60.77414937079192,79.29290344285899,0.06709149704979707,-80.12504679721987,-40892.50412873438,89392.49753779966,-48705.209047625816,79316.06592990452,-4810.029808790129,-75497.53361091737,(-33.620281670465566+79.29290344285899j),(87.36497423871322+0.06709149704979707j),(-60.77414937079192-80.12504679721987j),(-40892.50412873438+79316.06592990452j),(89392.49753779966-4810.029808790129j),(-48705.209047625816-75497.53361091737j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65c5e6bf3fc6e52a6a0f1f80
2024-02-09_15:48:02,2024-02-09,15:48:02,86.126,112.977,87.365,0.044,100.566,232.82,89236.961,117.274,89521.813,356.92,89844.727,237.173,6.181,-2.55,-33.620281670465566,87.36497423871322,-60.77414937079192,79.29290344285899,0.06709149704979707,-80.12504679721987,-40892.50412873438,89392.49753779966,-48705.209047625816,79316.06592990452,-4810.029808790129,-75497.53361091737,(-33.620281670465566+79.29290344285899j),(87.36497423871322+0.06709149704979707j),(-60.77414937079192-80.12504679721987j),(-40892.50412873438+79316.06592990452j),(89392.49753779966-4810.029808790129j),(-48705.209047625816-75497.53361091737j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65c5e6c23fc6e52a6a0f1f81
2024-02-09_15:48:03,2024-02-09,15:48:03,86.126,112.977,87.365,0.044,100.566,232.82,89236.961,117.274,89521.813,356.92,89844.727,237.173,6.181,-2.55,-33.620281670465566,87.36497423871322,-60.77414937079192,79.29290344285899,0.06709149704979707,-80.12504679721987,-40892.50412873438,89392.49753779966,-48705.209047625816,79316.06592990452,-4810.029808790129,-75497.53361091737,(-33.620281670465566+79.29290344285899j),(87.36497423871322+0.06709149704979707j),(-60.77414937079192-80.12504679721987j),(-40892.50412873438+79316.06592990452j),(89392.49753779966-4810.029808790129j),(-48705.209047625816-75497.53361091737j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65c5e6c33fc6e52a6a0f1f82
2024-02-09_15:48:04,2024-02-09,15:48:04,86.126,112.977,87.365,0.044,100.566,232.82,89236.961,117.274,89521.813,356.92,89844.727,237.173,6.181,-2.55,-33.620281670465566,87.36497423871322,-60.77414937079192,79.29290344285899,0.06709149704979707,-80.12504679721987,-40892.50412873438,89392.49753779966,-48705.209047625816,79316.06592990452,-4810.029808790129,-75497.53361091737,(-33.620281670465566+79.29290344285899j),(87.36497423871322+0.06709149704979707j),(-60.77414937079192-80.12504679721987j),(-40892.50412873438+79316.06592990452j),(89392.49753779966-4810.029808790129j),(-48705.209047625816-75497.53361091737j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65c5e6c43fc6e52a6a0f1f83
2024-02-09_15:48:05,2024-02-09,15:48:05,86.126,112.977,87.365,0.044,100.566,232.82,89236.961,117.274,89521.813,356.92,89844.727,237.173,6.181,-2.55,-33.620281670465566,87.36497423871322,-60.77414937079192,79.29290344285899,0.06709149704979707,-80.12504679721987,-40892.50412873438,89392.49753779966,-48705.209047625816,79316.06592990452,-4810.029808790129,-75497.53361091737,(-33.620281670465566+79.29290344285899j),(87.36497423871322+0.06709149704979707j),(-60.77414937079192-80.12504679721987j),(-40892.50412873438+79316.06592990452j),(89392.49753779966-4810.029808790129j),(-48705.209047625816-75497.53361091737j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65c5e6c53fc6e52a6a0f1f84
2024-02-09_15:48:07,2024-02-09,15:48:07,86.126,112.977,87.365,0.044,100.566,232.82,89236.961,117.274,89521.813,356.92,89844.727,237.173,6.181,-2.55,-33.620281670465566,87.36497423871322,-60.77414937079192,79.29290344285899,0.06709149704979707,-80.12504679721987,-40892.50412873438,89392.49753779966,-48705.209047625816,79316.06592990452,-4810.029808790129,-75497.53361091737,(-33.620281670465566+79.29290344285899j),(87.36497423871322+0.06709149704979707j),(-60.77414937079192-80.12504679721987j),(-40892.50412873438+79316.06592990452j),(89392.49753779966-4810.029808790129j),(-48705.209047625816-75497.53361091737j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65c5e6c73fc6e52a6a0f1f85
2024-02-09_15:48:08,2024-02-09,15:48:08,86.126,112.977,87.365,0.044,100.566,232.82,89236.961,117.274,89521.813,356.92,89844.727,237.173,6.181,-2.55,-33.620281670465566,87.36497423871322,-60.77414937079192,79.29290344285899,0.06709149704979707,-80.12504679721987,-40892.50412873438,89392.49753779966,-48705.209047625816,79316.06592990452,-4810.029808790129,-75497.53361091737,(-33.620281670465566+79.29290344285899j),(87.36497423871322+0.06709149704979707j),(-60.77414937079192-80.12504679721987j),(-40892.50412873438+79316.06592990452j),(89392.49753779966-4810.029808790129j),(-48705.209047625816-75497.53361091737j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65c5e6c83fc6e52a6a0f1f86
2024-02-09_15:48:09,2024-02-09,15:48:09,86.126,112.977,87.365,0.044,100.566,232.82,89236.961,117.274,89521.813,356.92,89844.727,237.173,6.181,-2.55,-33.620281670465566,87.36497423871322,-60.77414937079192,79.29290344285899,0.06709149704979707,-80.12504679721987,-40892.50412873438,89392.49753779966,-48705.209047625816,79316.06592990452,-4810.029808790129,-75497.53361091737,(-33.620281670465566+79.29290344285899j),(87.36497423871322+0.06709149704979707j),(-60.77414937079192-80.12504679721987j),(-40892.50412873438+79316.06592990452j),(89392.49753779966-4810.029808790129j),(-48705.209047625816-75497.53361091737j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65c5e6c93fc6e52a6a0f1f87
2024-02-09_15:48:10,2024-02-09,15:48:10,86.126,112.977,87.365,0.044,100.566,232.82,89236.961,117.274,89521.813,356.92,89844.727,237.173,6.181,-2.55,-33.620281670465566,87.36497423871322,-60.77414937079192,79.29290344285899,0.06709149704979707,-80.12504679721987,-40892.50412873438,89392.49753779966,-48705.209047625816,79316.06592990452,-4810.029808790129,-75497.53361091737,(-33.620281670465566+79.29290344285899j),(87.36497423871322+0.06709149704979707j),(-60.77414937079192-80.12504679721987j),(-40892.50412873438+79316.06592990452j),(89392.49753779966-4810.029808790129j),(-48705.209047625816-75497.53361091737j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65c5e6ca3fc6e52a6a0f1f88
2024-02-09_15:48:10,2024-02-09,15:48:10,86.126,112.977,87.365,0.044,100.566,232.82,89236.961,117.274,89521.813,356.92,89844.727,237.173,6.181,-2.55,-33.620281670465566,87.36497423871322,-60.77414937079192,79.29290344285899,0.06709149704979707,-80.12504679721987,-40892.50412873438,89392.49753779966,-48705.209047625816,79316.06592990452,-4810.029808790129,-75497.53361091737,(-33.620281670465566+79.29290344285899j),(87.36497423871322+0.06709149704979707j),(-60.77414937079192-80.12504679721987j),(-40892.50412873438+79316.06592990452j),(89392.49753779966-4810.029808790129j),(-48705.209047625816-75497.53361091737j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65c5e6ca3fc6e52a6a0f1f89
