Timestamp,DATE,TIME,LINE_IL1,LINE_IL1-Ang,LINE_IL2,LINE_IL2-Ang,LINE_IL3,LINE_IL3-Ang,LINE_UL1,LINE_UL1-Ang,LINE_UL2,LINE_UL2-Ang,LINE_UL3,LINE_UL3-Ang,LINE1_z0z1_mag,LINE1_z0z1_ang,LINE1_IL1_Real,LINE1_IL2_Real,LINE1_IL3_Real,LINE1_IL1_Imag,LINE1_IL2_Imag,LINE1_IL3_Imag,LINE1_V1_Real,LINE1_V2_Real,LINE1_V3_Real,LINE1_V1_Imag,LINE1_V2_Imag,LINE1_V3_Imag,LINE1_IL1_Complex,LINE1_IL2_Complex,LINE1_IL3_Complex,LINE1_V1_Complex,LINE1_V2_Complex,LINE1_V3_Complex,LINE1_IN_Imag,LINE1_IN_Real,LINE1_IN_Mag,LINE1_IN_Ang,_id
2024-03-11_01:06:18,2024-03-11,01:06:18,115.902099609375,18.4,121.3775863647461,258.8,123.9502182006836,135.8,87280.1015625,0,87842.8125,239.6,86924.25,119.6,6.181,-2.55,109.9767220185669,-23.57569674020252,-88.86122624866205,36.58438612184636,-119.06596908833943,86.41376662072526,87280.1015625,-44451.42906036462,-42935.52629643432,0.0,-75765.62652286014,75580.19462604405,(109.9767220185669+36.58438612184636j),(-23.57569674020252-119.06596908833943j),(-88.86122624866205+86.41376662072526j),(87280.1015625+0j),(-44451.42906036462-75765.62652286014j),(-42935.52629643432+75580.19462604405j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edf69a2a16d69b4fce689c
2024-03-11_01:06:19,2024-03-11,01:06:19,118.65470123291016,18.3,124.33363342285156,258.9,126.7426986694336,136.1,87331.4765625,0,87903.8359375,239.6,86975.171875,119.6,6.181,-2.55,112.65379639251313,-23.936955611878744,-91.3245924236255,37.25668105220013,-122.00768236534525,87.88361897799571,87331.4765625,-44482.30898014236,-42960.67874242179,0.0,-75818.2600718459,75624.47093815744,(112.65379639251313+37.25668105220013j),(-23.936955611878744-122.00768236534525j),(-91.3245924236255+87.88361897799571j),(87331.4765625+0j),(-44482.30898014236-75818.2600718459j),(-42960.67874242179+75624.47093815744j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edf69b2a16d69b4fce689d
2024-03-11_01:06:19,2024-03-11,01:06:19,118.65470123291016,18.3,124.33363342285156,258.9,126.7426986694336,136.1,87331.4765625,0,87903.8359375,239.6,86975.171875,119.6,6.181,-2.55,112.65379639251313,-23.936955611878744,-91.3245924236255,37.25668105220013,-122.00768236534525,87.88361897799571,87331.4765625,-44482.30898014236,-42960.67874242179,0.0,-75818.2600718459,75624.47093815744,(112.65379639251313+37.25668105220013j),(-23.936955611878744-122.00768236534525j),(-91.3245924236255+87.88361897799571j),(87331.4765625+0j),(-44482.30898014236-75818.2600718459j),(-42960.67874242179+75624.47093815744j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edf69b2a16d69b4fce689e
2024-03-11_01:06:20,2024-03-11,01:06:20,116.8203125,18.4,122.31805419921875,258.7,124.45948028564453,136.1,87335.640625,0,87900.5703125,239.6,86973.4453125,119.6,6.181,-2.55,110.84799220406373,-23.967751091584255,-89.67941687897734,36.874219136484555,-119.946876952653,86.30043117632341,87335.640625,-44480.6564636314,-42959.82592091777,0.0,-75815.4434256449,75622.96970081821,(110.84799220406373+36.874219136484555j),(-23.967751091584255-119.946876952653j),(-89.67941687897734+86.30043117632341j),(87335.640625+0j),(-44480.6564636314-75815.4434256449j),(-42959.82592091777+75622.96970081821j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edf69c2a16d69b4fce689f
2024-03-11_01:06:21,2024-03-11,01:06:21,118.87882995605469,18.5,124.11888885498047,258.9,125.85396575927734,135.9,87310.265625,0,87866.3203125,239.6,86943.09375,119.6,6.181,-2.55,112.73560655056201,-23.895612565371444,-90.379042489525,37.72080629304531,-121.79695509626116,87.58338527377204,87310.265625,-44463.32480721025,-42944.83401348277,0.0,-75785.90233247455,75596.5791711219,(112.73560655056201+37.72080629304531j),(-23.895612565371444-121.79695509626116j),(-90.379042489525+87.58338527377204j),(87310.265625+0j),(-44463.32480721025-75785.90233247455j),(-42944.83401348277+75596.5791711219j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edf69d2a16d69b4fce68a0
2024-03-11_01:06:21,2024-03-11,01:06:21,118.87882995605469,18.5,124.11888885498047,258.9,125.85396575927734,135.9,87310.265625,0,87866.3203125,239.6,86943.09375,119.6,6.181,-2.55,112.73560655056201,-23.895612565371444,-90.379042489525,37.72080629304531,-121.79695509626116,87.58338527377204,87310.265625,-44463.32480721025,-42944.83401348277,0.0,-75785.90233247455,75596.5791711219,(112.73560655056201+37.72080629304531j),(-23.895612565371444-121.79695509626116j),(-90.379042489525+87.58338527377204j),(87310.265625+0j),(-44463.32480721025-75785.90233247455j),(-42944.83401348277+75596.5791711219j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edf69d2a16d69b4fce68a1
2024-03-11_01:06:22,2024-03-11,01:06:22,118.89114379882812,18.3,124.27252197265625,258.8,126.12667083740234,135.8,87322.015625,0,87880.0625,239.6,86960.15625,119.6,6.181,-2.55,112.87828098859467,-24.137992679828546,-90.42154823097458,37.33092223416795,-121.90577109732284,87.93111344706138,87322.015625,-44470.278818078135,-42953.26189658136,0.0,-75797.75515703812,75611.4149283566,(112.87828098859467+37.33092223416795j),(-24.137992679828546-121.90577109732284j),(-90.42154823097458+87.93111344706138j),(87322.015625+0j),(-44470.278818078135-75797.75515703812j),(-42953.26189658136+75611.4149283566j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edf69e2a16d69b4fce68a2
2024-03-11_01:06:23,2024-03-11,01:06:23,118.0993423461914,18.4,122.88379669189453,258.7,123.9248046875,135.8,87299.078125,0,87867.21875,239.6,86934.34375,119.6,6.181,-2.55,112.0616329432921,-24.078606151658224,-88.84300703148305,37.27794367566147,-120.50165233393356,86.39604920619273,87299.078125,-44463.779446920205,-42940.51202215016,0.0,-75786.67724709923,75588.97109048873,(112.0616329432921+37.27794367566147j),(-24.078606151658224-120.50165233393356j),(-88.84300703148305+86.39604920619273j),(87299.078125+0j),(-44463.779446920205-75786.67724709923j),(-42940.51202215016+75588.97109048873j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edf69f2a16d69b4fce68a3
2024-03-11_01:06:23,2024-03-11,01:06:23,118.0993423461914,18.4,122.88379669189453,258.7,123.9248046875,135.8,87299.078125,0,87867.21875,239.6,86934.34375,119.6,6.181,-2.55,112.0616329432921,-24.078606151658224,-88.84300703148305,37.27794367566147,-120.50165233393356,86.39604920619273,87299.078125,-44463.779446920205,-42940.51202215016,0.0,-75786.67724709923,75588.97109048873,(112.0616329432921+37.27794367566147j),(-24.078606151658224-120.50165233393356j),(-88.84300703148305+86.39604920619273j),(87299.078125+0j),(-44463.779446920205-75786.67724709923j),(-42940.51202215016+75588.97109048873j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edf69f2a16d69b4fce68a4
2024-03-11_01:06:24,2024-03-11,01:06:24,118.46876525878906,18.3,124.03596496582031,258.8,126.79476928710938,135.9,87304.4453125,0,87858.015625,239.6,86925.84375,119.6,6.181,-2.55,112.4772640414724,-24.09204518307923,-91.05465824388956,37.198298559033155,-121.67371928193316,88.23810248786954,87304.4453125,-44459.12235493478,-42936.31351628419,0.0,-75778.73942598731,75581.58038358795,(112.4772640414724+37.198298559033155j),(-24.09204518307923-121.67371928193316j),(-91.05465824388956+88.23810248786954j),(87304.4453125+0j),(-44459.12235493478-75778.73942598731j),(-42936.31351628419+75581.58038358795j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edf6a02a16d69b4fce68a5
