Timestamp,DATE,TIME,LINE_IL1,LINE_IL1-Ang,LINE_IL2,LINE_IL2-Ang,LINE_IL3,LINE_IL3-Ang,LINE_UL1,LINE_UL1-Ang,LINE_UL2,LINE_UL2-Ang,LINE_UL3,LINE_UL3-Ang,LINE1_z0z1_mag,LINE1_z0z1_ang,LINE1_IL1_Real,LINE1_IL2_Real,LINE1_IL3_Real,LINE1_IL1_Imag,LINE1_IL2_Imag,LINE1_IL3_Imag,LINE1_V1_Real,LINE1_V2_Real,LINE1_V3_Real,LINE1_V1_Imag,LINE1_V2_Imag,LINE1_V3_Imag,LINE1_IL1_Complex,LINE1_IL2_Complex,LINE1_IL3_Complex,LINE1_V1_Complex,LINE1_V2_Complex,LINE1_V3_Complex,LINE1_IN_Imag,LINE1_IN_Real,LINE1_IN_Mag,LINE1_IN_Ang,_id
2024-03-11_00:21:11,2024-03-11,00:21:11,107.29287719726562,19.5,112.77243041992188,260.5,114.82891082763672,137.3,87255.6953125,0,87816.484375,239.6,86891.078125,119.5,6.181,-2.55,101.13871774480046,-18.61281964789792,-84.38944251240349,35.81509835537391,-111.22582437352823,77.87233625818023,87255.6953125,-44438.106140168624,-42787.214031540985,0.0,-75742.91815516305,-75742.91815516305,(101.13871774480046+35.81509835537391j),(-18.61281964789792-111.22582437352823j),(-84.38944251240349+77.87233625818023j),(87255.6953125+0j),(-44438.106140168624-75742.91815516305j),(-42787.214031540985+75626.14477245256j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edec076f7f449762d1d4a1
2024-03-11_00:21:12,2024-03-11,00:21:12,107.29287719726562,20.0,112.77243041992188,260.5,114.82891082763672,137.6,87255.6953125,0,87816.484375,239.6,86891.078125,119.5,6.181,-2.55,100.82232496515917,-18.61281964789792,-84.7960224589217,36.69632523683216,-111.22582437352823,77.42940873471392,87255.6953125,-44438.106140168624,-42787.214031540985,0.0,-75742.91815516305,-75742.91815516305,(100.82232496515917+36.69632523683216j),(-18.61281964789792-111.22582437352823j),(-84.7960224589217+77.42940873471392j),(87255.6953125+0j),(-44438.106140168624-75742.91815516305j),(-42787.214031540985+75626.14477245256j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edec086f7f449762d1d4a2
2024-03-11_00:21:12,2024-03-11,00:21:12,110.76181030273438,19.9,116.21118927001953,260.8,118.79827880859375,137.4,87262.6015625,0,87821.59375,239.6,86885.78125,119.6,6.181,-2.55,104.14801515384141,-18.579982963571332,-87.44706698584392,37.70105517162791,-114.71627933569717,80.41170016519798,87262.6015625,-44440.69165643218,-42916.52497025416,0.0,-75747.32506094166,-75747.32506094166,(104.14801515384141+37.70105517162791j),(-18.579982963571332-114.71627933569717j),(-87.44706698584392+80.41170016519798j),(87262.6015625+0j),(-44440.69165643218-75747.32506094166j),(-42916.52497025416+75546.74624297464j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edec086f7f449762d1d4a3
2024-03-11_00:21:13,2024-03-11,00:21:13,110.76181030273438,19.9,116.21118927001953,260.8,118.79827880859375,137.4,87262.6015625,0,87821.59375,239.6,86885.78125,119.6,6.181,-2.55,104.14801515384141,-18.579982963571332,-87.44706698584392,37.70105517162791,-114.71627933569717,80.41170016519798,87262.6015625,-44440.69165643218,-42916.52497025416,0.0,-75747.32506094166,-75747.32506094166,(104.14801515384141+37.70105517162791j),(-18.579982963571332-114.71627933569717j),(-87.44706698584392+80.41170016519798j),(87262.6015625+0j),(-44440.69165643218-75747.32506094166j),(-42916.52497025416+75546.74624297464j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edec096f7f449762d1d4a4
2024-03-11_00:21:14,2024-03-11,00:21:14,109.27694702148438,19.6,115.29986572265625,260.2,117.51258087158203,137.5,87291.609375,0,87872.203125,239.6,86920.859375,119.5,6.181,-2.55,102.94516235943193,-19.625132398564148,-86.63936266668432,36.65712341587239,-113.6173983771913,79.39034890848419,87291.609375,-44466.30170896325,-42801.879020690314,0.0,-75790.97633866919,-75790.97633866919,(102.94516235943193+36.65712341587239j),(-19.625132398564148-113.6173983771913j),(-86.63936266668432+79.39034890848419j),(87291.609375+0j),(-44466.30170896325-75790.97633866919j),(-42801.879020690314+75652.06505302228j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edec0a6f7f449762d1d4a5
2024-03-11_00:21:14,2024-03-11,00:21:14,108.455322265625,19.6,113.65674591064453,260.2,116.14714050292969,137.5,87261.703125,0,87829.8359375,239.6,86895.875,119.5,6.181,-2.55,102.17114463478008,-19.345457798291847,-85.63265442811128,36.38150810177369,-111.99825513628024,78.46787076633954,87261.703125,-44444.862481597396,-42789.576125805856,0.0,-75754.43406032457,-75754.43406032457,(102.17114463478008+36.38150810177369j),(-19.345457798291847-111.99825513628024j),(-85.63265442811128+78.46787076633954j),(87261.703125+0j),(-44444.862481597396-75754.43406032457j),(-42789.576125805856+75630.31975993153j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edec0a6f7f449762d1d4a6
2024-03-11_00:21:15,2024-03-11,00:21:15,108.455322265625,19.4,113.65674591064453,260.2,116.14714050292969,137.2,87261.703125,0,87829.8359375,239.6,86895.875,119.5,6.181,-2.55,102.29751733594644,-19.345457798291847,-85.22062566361112,36.024642602561805,-111.99825513628024,78.91516462955619,87261.703125,-44444.862481597396,-42789.576125805856,0.0,-75754.43406032457,-75754.43406032457,(102.29751733594644+36.024642602561805j),(-19.345457798291847-111.99825513628024j),(-85.22062566361112+78.91516462955619j),(87261.703125+0j),(-44444.862481597396-75754.43406032457j),(-42789.576125805856+75630.31975993153j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edec0b6f7f449762d1d4a7
2024-03-11_00:21:16,2024-03-11,00:21:16,109.879638671875,19.7,114.03314971923828,260.4,116.03948211669922,136.8,87282.6640625,0,87848.5,239.6,86921.4375,119.6,6.181,-2.55,103.44844328416004,-19.017165462767064,-84.58914200530167,37.039905193530586,-112.4362337178365,79.43449165645025,87282.6640625,-44454.30712739806,-42934.137084934555,0.0,-75770.53206935377,-75770.53206935377,(103.44844328416004+37.039905193530586j),(-19.017165462767064-112.4362337178365j),(-84.58914200530167+79.43449165645025j),(87282.6640625+0j),(-44454.30712739806-75770.53206935377j),(-42934.137084934555+75577.74917155481j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edec0c6f7f449762d1d4a8
2024-03-11_00:21:16,2024-03-11,00:21:16,110.80473327636719,19.7,116.09403991699219,260.4,117.99971008300781,136.8,87282.3984375,0,87846.8984375,239.6,86892.0390625,119.6,6.181,-2.55,104.31939260545397,-19.360857538165984,-86.01808669533472,37.35175019829768,-114.4682632856593,80.77636003774728,87282.3984375,-44453.49668269771,-42919.61596584114,0.0,-75769.15069980542,-75769.15069980542,(104.31939260545397+37.35175019829768j),(-19.360857538165984-114.4682632856593j),(-86.01808669533472+80.77636003774728j),(87282.3984375+0j),(-44453.49668269771-75769.15069980542j),(-42919.61596584114+75552.18737921318j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edec0c6f7f449762d1d4a9
2024-03-11_00:21:17,2024-03-11,00:21:17,110.80473327636719,20.0,116.09403991699219,260.7,117.99971008300781,138.0,87282.3984375,0,87846.8984375,239.6,86892.0390625,119.5,6.181,-2.55,104.12239020795305,-18.761240457912056,-87.69087395601994,37.8974507563456,-114.56806693284382,78.9572175580125,87282.3984375,-44453.49668269771,-42787.68721980577,0.0,-75769.15069980542,-75769.15069980542,(104.12239020795305+37.8974507563456j),(-18.761240457912056-114.56806693284382j),(-87.69087395601994+78.9572175580125j),(87282.3984375+0j),(-44453.49668269771-75769.15069980542j),(-42787.68721980577+75626.98112987913j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65edec0d6f7f449762d1d4aa
