_id,Timestamp,DATE,TIME,IL1_Real,IL2_Real,IL3_Real,V1_Real,V2_Real,V3_Real,IL1_Imag,IL2_Imag,IL3_Imag,V1_Imag,V2_Imag,V3_Imag,IL1_Complex,IL2_Complex,IL3_Complex,V1_Complex,V2_Complex,V3_Complex,LINE1_IN_Real,LINE1_IN_Imag,LINE1_IN_Complex,k0,n0
65ca6416e9bc05b13a34095a,2024-02-13_01:31:50,2024-02-13,01:31:50,-33.620281670465566,87.36497423871322,-60.77414937079192,-40892.50412873438,89392.49753779966,-48705.209047625816,79.29290344285899,0.06709149704979707,-80.12504679721987,79316.06592990452,-4810.029808790129,-75497.53361091737,(-33.620281670465566+79.29290344285899j),(87.36497423871322+0.06709149704979707j),(-60.77414937079192-80.12504679721987j),(-40892.50412873438+79316.06592990452j),(89392.49753779966-4810.029808790129j),(-48705.209047625816-75497.53361091737j),24.515000000000004,-173.82,(-24.3725335851725-2.63909674692661j),(5.174879425956584-0.2750001361783129j),(1.7249598086521944-0.09166671205943765j)
65ca6417e9bc05b13a34095b,2024-02-13_01:31:51,2024-02-13,01:31:51,-33.620281670465566,87.36497423871322,-60.77414937079192,-40892.50412873438,89392.49753779966,-48705.209047625816,79.29290344285899,0.06709149704979707,-80.12504679721987,79316.06592990452,-4810.029808790129,-75497.53361091737,(-33.620281670465566+79.29290344285899j),(87.36497423871322+0.06709149704979707j),(-60.77414937079192-80.12504679721987j),(-40892.50412873438+79316.06592990452j),(89392.49753779966-4810.029808790129j),(-48705.209047625816-75497.53361091737j),24.515000000000004,-173.82,(-24.3725335851725-2.63909674692661j),(5.174879425956584-0.2750001361783129j),(1.7249598086521944-0.09166671205943765j)
65ca6418e9bc05b13a34095c,2024-02-13_01:31:52,2024-02-13,01:31:52,-33.620281670465566,87.36497423871322,-60.77414937079192,-40892.50412873438,89392.49753779966,-48705.209047625816,79.29290344285899,0.06709149704979707,-80.12504679721987,79316.06592990452,-4810.029808790129,-75497.53361091737,(-33.620281670465566+79.29290344285899j),(87.36497423871322+0.06709149704979707j),(-60.77414937079192-80.12504679721987j),(-40892.50412873438+79316.06592990452j),(89392.49753779966-4810.029808790129j),(-48705.209047625816-75497.53361091737j),24.515000000000004,-173.82,(-24.3725335851725-2.63909674692661j),(5.174879425956584-0.2750001361783129j),(1.7249598086521944-0.09166671205943765j)
65ca6418e9bc05b13a34095d,2024-02-13_01:31:52,2024-02-13,01:31:52,-33.620281670465566,87.36497423871322,-60.77414937079192,-40892.50412873438,89392.49753779966,-48705.209047625816,79.29290344285899,0.06709149704979707,-80.12504679721987,79316.06592990452,-4810.029808790129,-75497.53361091737,(-33.620281670465566+79.29290344285899j),(87.36497423871322+0.06709149704979707j),(-60.77414937079192-80.12504679721987j),(-40892.50412873438+79316.06592990452j),(89392.49753779966-4810.029808790129j),(-48705.209047625816-75497.53361091737j),24.515000000000004,-173.82,(-24.3725335851725-2.63909674692661j),(5.174879425956584-0.2750001361783129j),(1.7249598086521944-0.09166671205943765j)
65ca6419e9bc05b13a34095e,2024-02-13_01:31:53,2024-02-13,01:31:53,-33.620281670465566,87.36497423871322,-60.77414937079192,-40892.50412873438,89392.49753779966,-48705.209047625816,79.29290344285899,0.06709149704979707,-80.12504679721987,79316.06592990452,-4810.029808790129,-75497.53361091737,(-33.620281670465566+79.29290344285899j),(87.36497423871322+0.06709149704979707j),(-60.77414937079192-80.12504679721987j),(-40892.50412873438+79316.06592990452j),(89392.49753779966-4810.029808790129j),(-48705.209047625816-75497.53361091737j),24.515000000000004,-173.82,(-24.3725335851725-2.63909674692661j),(5.174879425956584-0.2750001361783129j),(1.7249598086521944-0.09166671205943765j)
65ca641ae9bc05b13a34095f,2024-02-13_01:31:54,2024-02-13,01:31:54,-33.620281670465566,87.36497423871322,-60.77414937079192,-40892.50412873438,89392.49753779966,-48705.209047625816,79.29290344285899,0.06709149704979707,-80.12504679721987,79316.06592990452,-4810.029808790129,-75497.53361091737,(-33.620281670465566+79.29290344285899j),(87.36497423871322+0.06709149704979707j),(-60.77414937079192-80.12504679721987j),(-40892.50412873438+79316.06592990452j),(89392.49753779966-4810.029808790129j),(-48705.209047625816-75497.53361091737j),24.515000000000004,-173.82,(-24.3725335851725-2.63909674692661j),(5.174879425956584-0.2750001361783129j),(1.7249598086521944-0.09166671205943765j)
65ca641be9bc05b13a340960,2024-02-13_01:31:55,2024-02-13,01:31:55,-33.620281670465566,87.36497423871322,-60.77414937079192,-40892.50412873438,89392.49753779966,-48705.209047625816,79.29290344285899,0.06709149704979707,-80.12504679721987,79316.06592990452,-4810.029808790129,-75497.53361091737,(-33.620281670465566+79.29290344285899j),(87.36497423871322+0.06709149704979707j),(-60.77414937079192-80.12504679721987j),(-40892.50412873438+79316.06592990452j),(89392.49753779966-4810.029808790129j),(-48705.209047625816-75497.53361091737j),24.515000000000004,-173.82,(-24.3725335851725-2.63909674692661j),(5.174879425956584-0.2750001361783129j),(1.7249598086521944-0.09166671205943765j)
65ca641be9bc05b13a340961,2024-02-13_01:31:55,2024-02-13,01:31:55,-33.620281670465566,87.36497423871322,-60.77414937079192,-40892.50412873438,89392.49753779966,-48705.209047625816,79.29290344285899,0.06709149704979707,-80.12504679721987,79316.06592990452,-4810.029808790129,-75497.53361091737,(-33.620281670465566+79.29290344285899j),(87.36497423871322+0.06709149704979707j),(-60.77414937079192-80.12504679721987j),(-40892.50412873438+79316.06592990452j),(89392.49753779966-4810.029808790129j),(-48705.209047625816-75497.53361091737j),24.515000000000004,-173.82,(-24.3725335851725-2.63909674692661j),(5.174879425956584-0.2750001361783129j),(1.7249598086521944-0.09166671205943765j)
