Timestamp,DATE,TIME,LINE_IL1,LINE_IL1-Ang,LINE_IL2,LINE_IL2-Ang,LINE_IL3,LINE_IL3-Ang,LINE_UL1,LINE_UL1-Ang,LINE_UL2,LINE_UL2-Ang,LINE_UL3,LINE_UL3-Ang,LINE1_z0z1_mag,LINE1_z0z1_ang,LINE1_IL1_Real,LINE1_IL2_Real,LINE1_IL3_Real,LINE1_IL1_Imag,LINE1_IL2_Imag,LINE1_IL3_Imag,LINE1_V1_Real,LINE1_V2_Real,LINE1_V3_Real,LINE1_V1_Imag,LINE1_V2_Imag,LINE1_V3_Imag,LINE1_IL1_Complex,LINE1_IL2_Complex,LINE1_IL3_Complex,LINE1_V1_Complex,LINE1_V2_Complex,LINE1_V3_Complex,LINE1_IN_Imag,LINE1_IN_Real,LINE1_IN_Mag,LINE1_IN_Ang,_id
2024-03-07_01:58:15,2024-03-07,01:58:15,107.01475524902344,0,111.55179595947266,0,114.22384643554688,0,87089.625,0,87587.90625,0,86677.2734375,0,6.181,-2.55,107.01475524902344,111.55179595947266,114.22384643554688,0.0,0.0,0.0,87089.625,87587.90625,86677.2734375,0.0,0.0,0.0,(107.01475524902344+0j),(111.55179595947266+0j),(114.22384643554688+0j),(87089.625+0j),(87587.90625+0j),(86677.2734375+0j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65e8bcc7bb3fe4e699bbf6ef
2024-03-07_01:58:26,2024-03-07,01:58:26,108.97238159179688,18.4,113.06671142578125,259.2,114.64769744873047,136.3,87063.296875,0,87558.390625,239.7,86647.9453125,119.6,6.181,-2.55,103.40127882422637,-21.186589022847663,-82.88651860961238,34.39702730328284,-111.06398911536468,79.20807763778906,87063.296875,-44175.62676709852,-42799.0478433446,0.0,-75597.52488391467,-75597.52488391467,(103.40127882422637+34.39702730328284j),(-21.186589022847663-111.06398911536468j),(-82.88651860961238+79.20807763778906j),(87063.296875+0j),(-44175.62676709852-75597.52488391467j),(-42799.0478433446+75339.94910126427j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65e8bcd2bb3fe4e699bbf6f0
2024-03-07_01:58:37,2024-03-07,01:58:37,107.59823608398438,18.3,110.55937194824219,259.2,112.27243041992188,136.6,87075.625,0,87561.203125,239.7,86657.140625,119.6,6.181,-2.55,102.1565066874632,-20.716760455433707,-81.57430419146651,33.78503440577091,-108.60106151332933,77.1409847491869,87075.625,-44177.045751040496,-42803.589793164676,0.0,-75599.95318390075,-75599.95318390075,(102.1565066874632+33.78503440577091j),(-20.716760455433707-108.60106151332933j),(-81.57430419146651+77.1409847491869j),(87075.625+0j),(-44177.045751040496-75599.95318390075j),(-42803.589793164676+75347.94437885823j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65e8bcddbb3fe4e699bbf6f1
2024-03-07_01:58:48,2024-03-07,01:58:48,108.55621337890625,18.5,113.29027557373047,259.0,115.33963775634766,136.2,87090.7734375,0,87584.140625,239.7,86668.6484375,119.6,6.181,-2.55,102.9464250668285,-21.616803668155402,-83.24756325580395,34.445391986831716,-111.20881412345072,79.83154294974148,87090.7734375,-44188.61835341175,-42809.273983551226,0.0,-75619.7573193428,-75619.7573193428,(102.9464250668285+34.445391986831716j),(-21.616803668155402-111.20881412345072j),(-83.24756325580395+79.83154294974148j),(87090.7734375+0j),(-44188.61835341175-75619.7573193428j),(-42809.273983551226+75357.95036347669j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65e8bce8bb3fe4e699bbf6f2
2024-03-07_01:58:58,2024-03-07,01:58:58,106.19369506835938,18.6,110.92425537109375,259.3,113.28868865966797,136.2,87050.1875,0,87547.53125,239.7,86622.3828125,119.6,6.181,-2.55,100.64702952798174,-20.59493105891642,-81.76726976796628,33.87146763081377,-108.99559277470856,78.41199253251895,87050.1875,-44170.147912433655,-42786.42145438004,0.0,-75588.14894785729,-75588.14894785729,(100.64702952798174+33.87146763081377j),(-20.59493105891642-108.99559277470856j),(-81.76726976796628+78.41199253251895j),(87050.1875+0j),(-44170.147912433655-75588.14894785729j),(-42786.42145438004+75317.7226371288j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65e8bcf2bb3fe4e699bbf6f3
2024-03-07_01:59:09,2024-03-07,01:59:09,103.80746459960938,17.9,109.2418212890625,258.5,111.556884765625,135.8,87147.390625,0,87615.640625,239.6,86711.265625,119.6,6.181,-2.55,98.78260239390116,-21.779316262373,-79.97631404491914,31.90591122170914,-107.04875945892603,77.77356704176172,87147.390625,-44336.47242135591,-42830.32439669355,0.0,-75569.6876754132,-75569.6876754132,(98.78260239390116+31.90591122170914j),(-21.779316262373-107.04875945892603j),(-79.97631404491914+77.77356704176172j),(87147.390625+0j),(-44336.47242135591-75569.6876754132j),(-42830.32439669355+75395.0057919177j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65e8bcfdbb3fe4e699bbf6f4
2024-03-07_01:59:20,2024-03-07,01:59:20,104.819091796875,18.0,108.7238540649414,258.7,111.09551239013672,136.0,87083.9296875,0,87568.6171875,239.6,86650.7578125,119.6,6.181,-2.55,99.68888028555784,-21.304019991211486,-79.91542370124111,32.39088070018202,-106.6162050297643,77.1734276022397,87083.9296875,-44312.67697427587,-42800.43705484437,0.0,-75529.12931779634,-75529.12931779634,(99.68888028555784+32.39088070018202j),(-21.304019991211486-106.6162050297643j),(-79.91542370124111+77.1734276022397j),(87083.9296875+0j),(-44312.67697427587-75529.12931779634j),(-42800.43705484437+75342.3945557535j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65e8bd08bb3fe4e699bbf6f5
2024-03-07_01:59:31,2024-03-07,01:59:31,104.46809387207031,17.7,109.53305053710938,258.3,112.48616027832031,136.1,87102.015625,0,87600.3046875,239.6,86694.65625,119.6,6.181,-2.55,99.5227290519052,-22.211911070568597,-81.05202783719552,31.76175434897699,-107.25726160292415,77.99810919271344,87102.015625,-44328.71191917646,-42822.12033100325,0.0,-75556.46021968934,-75556.46021968934,(99.5227290519052+31.76175434897699j),(-22.211911070568597-107.25726160292415j),(-81.05202783719552+77.99810919271344j),(87102.015625+0j),(-44328.71191917646-75556.46021968934j),(-42822.12033100325+75380.56402457296j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65e8bd13bb3fe4e699bbf6f6
2024-03-07_01:59:41,2024-03-07,01:59:41,105.42900848388672,17.8,110.98853302001953,258.6,114.15222930908203,135.6,87093.8359375,0,87573.40625,239.6,86668.1953125,119.6,6.181,-2.55,100.38205782516886,-21.937698249317812,-81.55864916051804,32.2291529004396,-108.79885963307632,79.86813008544006,87093.8359375,-44315.10040159935,-42809.05016614293,0.0,-75533.25994966527,-75533.25994966527,(100.38205782516886+32.2291529004396j),(-21.937698249317812-108.79885963307632j),(-81.55864916051804+79.86813008544006j),(87093.8359375+0j),(-44315.10040159935-75533.25994966527j),(-42809.05016614293+75357.55637358675j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65e8bd1dbb3fe4e699bbf6f7
2024-03-07_01:59:52,2024-03-07,01:59:52,107.19945526123047,18.2,110.99734497070312,259.1,113.34834289550781,136.2,87105.46875,0,87584.7890625,239.6,86676.7578125,119.6,6.181,-2.55,101.83648643683631,-20.98909211793688,-81.8103258228331,33.48213312357214,-108.99480998015471,78.45328180464796,87105.46875,-44320.86048905502,-42813.27954337556,0.0,-75543.07778104054,-75543.07778104054,(101.83648643683631+33.48213312357214j),(-20.98909211793688-108.99480998015471j),(-81.8103258228331+78.45328180464796j),(87105.46875+0j),(-44320.86048905502-75543.07778104054j),(-42813.27954337556+75365.00142392064j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65e8bd28bb3fe4e699bbf6f8
2024-03-07_02:00:03,2024-03-07,02:00:03,106.12061309814453,18.0,110.48153686523438,258.7,112.73965454101562,136.1,87079.84375,0,87565.484375,239.6,86671.96875,119.6,6.181,-2.55,100.92670060022718,-21.648431158730286,-81.23468340998521,32.7930729008153,-108.33981454880684,78.17388257792379,87079.84375,-44311.09166537421,-42810.91402490512,0.0,-75526.42722419203,-75526.42722419203,(100.92670060022718+32.7930729008153j),(-21.648431158730286-108.33981454880684j),(-81.23468340998521+78.17388257792379j),(87079.84375+0j),(-44311.09166537421-75526.42722419203j),(-42810.91402490512+75360.8373583598j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65e8bd33bb3fe4e699bbf6f9
2024-03-07_02:00:14,2024-03-07,02:00:14,103.89173126220703,18.3,107.6808090209961,258.6,110.52005004882812,135.9,87100.796875,0,87584.265625,239.7,86674.5234375,119.6,6.181,-2.55,98.63745657666523,-21.283902320962635,-79.3673543701673,32.62121985372601,-105.55639314322916,76.9123171090025,87100.796875,-44188.68141936473,-42812.17589201741,0.0,-75619.86524378661,-75619.86524378661,(98.63745657666523+32.62121985372601j),(-21.283902320962635-105.55639314322916j),(-79.3673543701673+76.9123171090025j),(87100.796875+0j),(-44188.68141936473-75619.86524378661j),(-42812.17589201741+75363.05864618752j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65e8bd3ebb3fe4e699bbf6fa
2024-03-07_02:00:25,2024-03-07,02:00:25,105.63314056396484,18.0,110.60930633544922,259.0,113.15447998046875,135.8,87087.4453125,0,87578.6484375,239.7,86673.25,119.6,6.181,-2.55,100.46308667008067,-21.105250621163535,-81.12164700117228,32.64243560346275,-108.57710184116686,78.88735467403822,87087.4453125,-44185.847393102835,-42811.54688792168,0.0,-75615.0153890922,-75615.0153890922,(100.46308667008067+32.64243560346275j),(-21.105250621163535-108.57710184116686j),(-81.12164700117228+78.88735467403822j),(87087.4453125+0j),(-44185.847393102835-75615.0153890922j),(-42811.54688792168+75361.95139873824j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82,65e8bd49bb3fe4e699bbf6fb
