_id,Timestamp,DATE,TIME,LINE_IL1,LINE_IL1-Ang,LINE_IL2,LINE_IL2-Ang,LINE_IL3,LINE_IL3-Ang,LINE_UL1,LINE_UL1-Ang,LINE_UL2,LINE_UL2-Ang,LINE_UL3,LINE_UL3-Ang,LINE_z0z1_mag,LINE_z0z1_ang,LINE_IL1_Real,LINE_IL2_Real,LINE_IL3_Real,LINE_IL1_Imag,LINE_IL2_Imag,LINE_IL3_Imag,LINE_V1_Real,LINE_V2_Real,LINE_V3_Real,LINE_V1_Imag,LINE_V2_Imag,LINE_V3_Imag,LINE_IL1_Complex,LINE_IL2_Complex,LINE_IL3_Complex,LINE_V1_Complex,LINE_V2_Complex,LINE_V3_Complex,LINE_IN_Imag,LINE_IN_Real,LINE_IN_Mag,LINE_IN_Ang
65fc446895b803a811c7c7f1,2024-03-21_21:30:00,2024-03-21,21:30:00,91.50042724609375,16.6,94.88677215576172,258.2,97.55452728271484,135.3,86932.9375,0,87415.828125,239.7,86508.3828125,119.6,6.181,-2.55,87.68692500313618,-19.40397027786486,-69.3417066664822,26.140607676794083,-92.88156688813542,68.6193377258444,86932.9375,-44103.70004772839,-42730.11208158944,0.0,-75474.4370557313,75218.60021516519,(87.68692500313618+26.140607676794083j),(-19.40397027786486-92.88156688813542j),(-69.3417066664822+68.6193377258444j),(86932.9375+0j),(-44103.70004772839-75474.4370557313j),(-42730.11208158944+75218.60021516519j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fc446995b803a811c7c7f2,2024-03-21_21:30:01,2024-03-21,21:30:01,90.34825897216797,16.7,93.94574737548828,258.3,96.92585754394531,135.4,86940.9296875,0,87413.9140625,239.7,86519.890625,119.6,6.181,-2.55,86.53759481365253,-19.05100402052144,-69.01373510130198,25.962522665758588,-91.993818790988,68.0567867886554,86940.9296875,-44102.73435032343,-42735.79627197599,0.0,-75472.7844626852,75228.60619978364,(86.53759481365253+25.962522665758588j),(-19.05100402052144-91.993818790988j),(-69.01373510130198+68.0567867886554j),(86940.9296875+0j),(-44102.73435032343-75472.7844626852j),(-42735.79627197599+75228.60619978364j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fc446a95b803a811c7c7f3,2024-03-21_21:30:02,2024-03-21,21:30:02,90.73393249511719,16.7,94.11881256103516,258.4,96.9407730102539,135.3,86944.375,0,87415.953125,239.7,86513.625,119.6,6.181,-2.55,86.90700158959953,-18.92521517049974,-68.90545045252966,26.073350009805548,-92.19645930646988,68.18762622176806,86944.375,-44103.763113681365,-42732.701417468175,0.0,-75474.54498017511,75223.15827061597,(86.90700158959953+26.073350009805548j),(-18.92521517049974-92.19645930646988j),(-68.90545045252966+68.18762622176806j),(86944.375+0j),(-44103.763113681365-75474.54498017511j),(-42732.701417468175+75223.15827061597j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fc446b95b803a811c7c7f4,2024-03-21_21:30:03,2024-03-21,21:30:03,90.62683868408203,16.5,94.12694549560547,258.4,97.09271240234375,135.4,86939.0078125,0,87416.9140625,239.7,86508.765625,119.6,6.181,-2.55,86.89480143901403,-18.926850524075956,-69.1325401063818,25.739412828286348,-92.20442612788156,68.17394443688694,86939.0078125,-44104.24793319488,-42730.30116871024,0.0,-75475.37464933703,75218.9330686929,(86.89480143901403+25.739412828286348j),(-18.926850524075956-92.20442612788156j),(-69.1325401063818+68.17394443688694j),(86939.0078125+0j),(-44104.24793319488-75475.37464933703j),(-42730.30116871024+75218.9330686929j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fc446c95b803a811c7c7f5,2024-03-21_21:30:04,2024-03-21,21:30:04,91.46190643310547,16.7,94.47421264648438,258.3,97.12039184570312,135.3,86937.0234375,0,87414.609375,239.7,86517.3359375,119.6,6.181,-2.55,87.60427140306584,-19.158170063516586,-69.03312342626465,26.2825409790629,-92.5113040389688,68.31396915914803,86937.0234375,-44103.085154686865,-42734.5344048637,0.0,-75473.38479240399,75226.38491195592,(87.60427140306584+26.2825409790629j),(-19.158170063516586-92.5113040389688j),(-69.03312342626465+68.31396915914803j),(86937.0234375+0j),(-44103.085154686865-75473.38479240399j),(-42734.5344048637+75226.38491195592j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fc446d95b803a811c7c7f6,2024-03-21_21:30:05,2024-03-21,21:30:05,90.90214538574219,16.5,94.00968933105469,258.2,97.22195434570312,135.2,86945.90625,0,87411.6171875,239.7,86520.140625,119.6,6.181,-2.55,87.15877093770726,-19.224610303074027,-68.98585375260056,25.81760415605766,-92.02301911378673,68.50591499150121,86945.90625,-44101.57551343748,-42735.919757442636,0.0,-75470.8013510299,75228.82357351601,(87.15877093770726+25.81760415605766j),(-19.224610303074027-92.02301911378673j),(-68.98585375260056+68.50591499150121j),(86945.90625+0j),(-44101.57551343748-75470.8013510299j),(-42735.919757442636+75228.82357351601j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fc446e95b803a811c7c7f7,2024-03-21_21:30:06,2024-03-21,21:30:06,90.90214538574219,16.5,94.00968933105469,258.2,97.22195434570312,135.2,86945.90625,0,87411.6171875,239.7,86520.140625,119.6,6.181,-2.55,87.15877093770726,-19.224610303074027,-68.98585375260056,25.81760415605766,-92.02301911378673,68.50591499150121,86945.90625,-44101.57551343748,-42735.919757442636,0.0,-75470.8013510299,75228.82357351601,(87.15877093770726+25.81760415605766j),(-19.224610303074027-92.02301911378673j),(-68.98585375260056+68.50591499150121j),(86945.90625+0j),(-44101.57551343748-75470.8013510299j),(-42735.919757442636+75228.82357351601j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fc446f95b803a811c7c7f8,2024-03-21_21:30:07,2024-03-21,21:30:07,90.8963851928711,16.6,94.25697326660156,258.4,97.23098754882812,135.3,86941.2421875,0,87411.7421875,239.7,86517.84375,119.6,6.181,-2.55,87.10805786760665,-18.952996237959095,-69.11173479385852,25.968039888764956,-92.3317981141099,68.39176159087977,86941.2421875,-44101.638579390456,-42734.78523471783,0.0,-75470.90927547374,75226.82645234981,(87.10805786760665+25.968039888764956j),(-18.952996237959095-92.3317981141099j),(-69.11173479385852+68.39176159087977j),(86941.2421875+0j),(-44101.638579390456-75470.90927547374j),(-42734.78523471783+75226.82645234981j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fc447095b803a811c7c7f9,2024-03-21_21:30:08,2024-03-21,21:30:08,90.8963851928711,16.6,94.25697326660156,258.4,97.23098754882812,135.3,86941.2421875,0,87411.7421875,239.7,86517.84375,119.6,6.181,-2.55,87.10805786760665,-18.952996237959095,-69.11173479385852,25.968039888764956,-92.3317981141099,68.39176159087977,86941.2421875,-44101.638579390456,-42734.78523471783,0.0,-75470.90927547374,75226.82645234981,(87.10805786760665+25.968039888764956j),(-18.952996237959095-92.3317981141099j),(-69.11173479385852+68.39176159087977j),(86941.2421875+0j),(-44101.638579390456-75470.90927547374j),(-42734.78523471783+75226.82645234981j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fc447195b803a811c7c7fa,2024-03-21_21:30:09,2024-03-21,21:30:09,90.43795776367188,16.7,93.90564727783203,258.2,96.93997955322266,135.3,86945.84375,0,87409.1171875,239.7,86516.625,119.6,6.181,-2.55,86.6235103339154,-19.20333411396448,-68.90488646368931,25.988298557115044,-91.92117574082727,68.18706810829538,86945.84375,-44100.31419437794,-42734.18324306793,0.0,-75468.64286215339,75225.76675540447,(86.6235103339154+25.988298557115044j),(-19.20333411396448-91.92117574082727j),(-68.90488646368931+68.18706810829538j),(86945.84375+0j),(-44100.31419437794-75468.64286215339j),(-42734.18324306793+75225.76675540447j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fc447295b803a811c7c7fb,2024-03-21_21:30:10,2024-03-21,21:30:10,90.43614959716797,16.7,93.9377212524414,258.4,96.38316345214844,135.2,86959.84375,0,87439.03125,239.7,86525.6328125,119.6,6.181,-2.55,86.62177843136354,-18.888801706630108,-68.39067228046083,25.987778961448505,-92.01906674265388,67.91487423289665,86959.84375,-44115.40666524972,-42738.63257878802,0.0,-75494.47053061647,75233.59900269916,(86.62177843136354+25.987778961448505j),(-18.888801706630108-92.01906674265388j),(-68.39067228046083+67.91487423289665j),(86959.84375+0j),(-44115.40666524972-75494.47053061647j),(-42738.63257878802+75233.59900269916j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fc447395b803a811c7c7fc,2024-03-21_21:30:11,2024-03-21,21:30:11,90.85323333740234,16.5,93.93128967285156,258.3,96.90394592285156,135.2,86956.0703125,0,87426.1171875,239.7,86525.125,119.6,6.181,-2.55,87.11187310048619,-19.048072182106672,-68.76020428177296,25.803712383788245,-91.97966147877695,68.28183537770344,86956.0703125,-44108.8911639828,-42738.38174893389,0.0,-75483.3205865137,75233.15746230527,(87.11187310048619+25.803712383788245j),(-19.048072182106672-91.97966147877695j),(-68.76020428177296+68.28183537770344j),(86956.0703125+0j),(-44108.8911639828-75483.3205865137j),(-42738.38174893389+75233.15746230527j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fc447495b803a811c7c7fd,2024-03-21_21:30:12,2024-03-21,21:30:12,90.92688751220703,16.6,94.42710876464844,258.4,97.39806365966797,135.2,86967.25,0,87441.8984375,239.7,86533.1171875,119.6,6.181,-2.55,87.13728892879982,-18.987206730219494,-69.11081576822153,25.976754046578105,-92.49845863707488,68.63000763881406,86967.25,-44116.85324054613,-42742.32942494573,0.0,-75496.94604754672,75240.10662881218,(87.13728892879982+25.976754046578105j),(-18.987206730219494-92.49845863707488j),(-69.11081576822153+68.63000763881406j),(86967.25+0j),(-44116.85324054613-75496.94604754672j),(-42742.32942494573+75240.10662881218j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
