_id,Timestamp,DATE,TIME,LINE_IL1,LINE_IL1-Ang,LINE_IL2,LINE_IL2-Ang,LINE_IL3,LINE_IL3-Ang,LINE_UL1,LINE_UL1-Ang,LINE_UL2,LINE_UL2-Ang,LINE_UL3,LINE_UL3-Ang,LINE_z0z1_mag,LINE_z0z1_ang,LINE_IL1_Real,LINE_IL2_Real,LINE_IL3_Real,LINE_IL1_Imag,LINE_IL2_Imag,LINE_IL3_Imag,LINE_V1_Real,LINE_V2_Real,LINE_V3_Real,LINE_V1_Imag,LINE_V2_Imag,LINE_V3_Imag,LINE_IL1_Complex,LINE_IL2_Complex,LINE_IL3_Complex,LINE_V1_Complex,LINE_V2_Complex,LINE_V3_Complex,LINE_IN_Imag,LINE_IN_Real,LINE_IN_Mag,LINE_IN_Ang
65fda9d420a725175b029b56,2024-03-22_22:55:00,2024-03-22,22:55:00,98.80475616455078,13.0,102.35536193847656,254.5,104.47838592529297,131.3,86793.953125,0,87294.6796875,239.7,86412.1484375,119.6,6.181,-2.55,96.27239666514272,-27.35328070734072,-68.95590897655985,22.226234073404193,-98.6327438131068,78.49086407201062,86793.953125,-44042.57731442761,-42682.577894772374,0.0,-75369.83803383082,75134.92491405859,(96.27239666514272+22.226234073404193j),(-27.35328070734072-98.6327438131068j),(-68.95590897655985+78.49086407201062j),(86793.953125+0j),(-44042.57731442761-75369.83803383082j),(-42682.577894772374+75134.92491405859j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9d420a725175b029b57,2024-03-22_22:55:00,2024-03-22,22:55:00,98.80475616455078,13.0,102.35536193847656,254.5,104.47838592529297,131.3,86793.953125,0,87294.6796875,239.7,86412.1484375,119.6,6.181,-2.55,96.27239666514272,-27.35328070734072,-68.95590897655985,22.226234073404193,-98.6327438131068,78.49086407201062,86793.953125,-44042.57731442761,-42682.577894772374,0.0,-75369.83803383082,75134.92491405859,(96.27239666514272+22.226234073404193j),(-27.35328070734072-98.6327438131068j),(-68.95590897655985+78.49086407201062j),(86793.953125+0j),(-44042.57731442761-75369.83803383082j),(-42682.577894772374+75134.92491405859j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9d520a725175b029b58,2024-03-22_22:55:01,2024-03-22,22:55:01,97.3389892578125,13.2,101.36835479736328,254.3,103.95047760009766,131.1,86804.6875,0,87320.4296875,239.7,86427.484375,119.6,6.181,-2.55,94.76718636840343,-27.43032201600608,-68.33447076277783,22.227442892713256,-97.58647851225258,78.33327453170503,86804.6875,-44055.56890074085,-42690.15295636694,0.0,-75392.07046925895,75148.25943395405,(94.76718636840343+22.227442892713256j),(-27.43032201600608-97.58647851225258j),(-68.33447076277783+78.33327453170503j),(86804.6875+0j),(-44055.56890074085-75392.07046925895j),(-42690.15295636694+75148.25943395405j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9d620a725175b029b59,2024-03-22_22:55:02,2024-03-22,22:55:02,96.2586669921875,12.9,100.10423278808594,254.5,102.59835815429688,131.4,86805.7734375,0,87316.3359375,239.7,86414.8984375,119.6,6.181,-2.55,93.82921318855983,-26.7516926088479,-67.8495116101622,21.489758573065394,-96.46348720968474,76.96016417744859,86805.7734375,-44053.50349078086,-42683.93623490548,0.0,-75388.53594372366,75137.31602511473,(93.82921318855983+21.489758573065394j),(-26.7516926088479-96.46348720968474j),(-67.8495116101622+76.96016417744859j),(86805.7734375+0j),(-44053.50349078086-75388.53594372366j),(-42683.93623490548+75137.31602511473j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9d720a725175b029b5a,2024-03-22_22:55:03,2024-03-22,22:55:03,98.44200897216797,13.4,102.40461730957031,255.0,105.00526428222656,131.6,86795.8125,0,87286.3046875,239.7,86402.8203125,119.6,6.181,-2.55,95.76201173059799,-26.504265266152043,-69.71574742344639,22.81372919505295,-98.91526459056253,78.52273612254271,86795.8125,-44038.35189557816,-42677.97034329814,0.0,-75362.60709609449,75126.81415666931,(95.76201173059799+22.81372919505295j),(-26.504265266152043-98.91526459056253j),(-69.71574742344639+78.52273612254271j),(86795.8125+0j),(-44038.35189557816-75362.60709609449j),(-42677.97034329814+75126.81415666931j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9d820a725175b029b5b,2024-03-22_22:55:04,2024-03-22,22:55:04,96.82362365722656,13.0,100.79843139648438,254.5,104.30136108398438,131.2,86795.421875,0,87304.4453125,239.7,86415.921875,119.6,6.181,-2.55,94.34204045563308,-26.937209117632086,-68.70220722205318,21.780576227086705,-97.13243812931253,78.47789909770619,86795.421875,-44047.50434200393,-42684.441753534564,0.0,-75378.26963100472,75138.20589883164,(94.34204045563308+21.780576227086705j),(-26.937209117632086-97.13243812931253j),(-68.70220722205318+78.47789909770619j),(86795.421875+0j),(-44047.50434200393-75378.26963100472j),(-42684.441753534564+75138.20589883164j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9d920a725175b029b5c,2024-03-22_22:55:05,2024-03-22,22:55:05,96.9013442993164,13.0,99.95996856689453,254.5,103.60603332519531,131.2,86779.8984375,0,87290.7109375,239.7,86403.265625,119.6,6.181,-2.55,94.41776912270132,-26.713139672650517,-68.24420215601089,21.7980595674691,-96.32446981283628,77.95472412542424,86779.8984375,-44040.574970420595,-42678.1903017856,0.0,-75366.41143273936,75127.2013536301,(94.41776912270132+21.7980595674691j),(-26.713139672650517-96.32446981283628j),(-68.24420215601089+77.95472412542424j),(86779.8984375+0j),(-44040.574970420595-75366.41143273936j),(-42678.1903017856+75127.2013536301j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9da20a725175b029b5d,2024-03-22_22:55:06,2024-03-22,22:55:06,96.9013442993164,13.1,99.95996856689453,254.5,103.60603332519531,131.5,86779.8984375,0,87290.7109375,239.7,86403.265625,119.6,6.181,-2.55,94.37958054456712,-26.713139672650517,-68.65143479738224,21.9628163778289,-96.32446981283628,77.59633136716103,86779.8984375,-44040.574970420595,-42678.1903017856,0.0,-75366.41143273936,75127.2013536301,(94.37958054456712+21.9628163778289j),(-26.713139672650517-96.32446981283628j),(-68.65143479738224+77.59633136716103j),(86779.8984375+0j),(-44040.574970420595-75366.41143273936j),(-42678.1903017856+75127.2013536301j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9da20a725175b029b5e,2024-03-22_22:55:06,2024-03-22,22:55:06,96.9013442993164,13.1,99.95996856689453,254.5,103.60603332519531,131.5,86779.8984375,0,87290.7109375,239.7,86403.265625,119.6,6.181,-2.55,94.37958054456712,-26.713139672650517,-68.65143479738224,21.9628163778289,-96.32446981283628,77.59633136716103,86779.8984375,-44040.574970420595,-42678.1903017856,0.0,-75366.41143273936,75127.2013536301,(94.37958054456712+21.9628163778289j),(-26.713139672650517-96.32446981283628j),(-68.65143479738224+77.59633136716103j),(86779.8984375+0j),(-44040.574970420595-75366.41143273936j),(-42678.1903017856+75127.2013536301j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9db20a725175b029b5f,2024-03-22_22:55:07,2024-03-22,22:55:07,96.64806365966797,13.1,100.24273681640625,254.8,103.464599609375,131.8,86795.484375,0,87316.3359375,239.7,86425.25,119.6,6.181,-2.55,94.13289128857247,-26.28256083060589,-68.96251516100727,21.90540998970414,-96.73589447887888,77.13037582558589,86795.484375,-44053.50349078086,-42689.04930500879,0.0,-75388.53594372366,75146.31665622094,(94.13289128857247+21.90540998970414j),(-26.28256083060589-96.73589447887888j),(-68.96251516100727+77.13037582558589j),(86795.484375+0j),(-44053.50349078086-75388.53594372366j),(-42689.04930500879+75146.31665622094j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9dc20a725175b029b60,2024-03-22_22:55:08,2024-03-22,22:55:08,100.36089324951172,13.5,103.23910522460938,254.9,104.81050872802734,131.6,86790.1875,0,87304.3828125,239.7,86412.40625,119.6,6.181,-2.55,97.58791378006742,-26.89425237924351,-69.5864441059539,23.42878524153594,-99.67453053082076,78.37709829099856,86790.1875,-44047.472809027444,-42682.70523915985,0.0,-75378.21566878281,75135.1490807201,(97.58791378006742+23.42878524153594j),(-26.89425237924351-99.67453053082076j),(-69.5864441059539+78.37709829099856j),(86790.1875+0j),(-44047.472809027444-75378.21566878281j),(-42682.70523915985+75135.1490807201j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9dd20a725175b029b61,2024-03-22_22:55:09,2024-03-22,22:55:09,97.72567749023438,13.0,101.9176025390625,254.3,104.68363952636719,131.3,86792.546875,0,87289.5,239.7,86410.6171875,119.6,6.181,-2.55,95.22097470734067,-27.578948699861126,-69.09137669562382,21.98349418789674,-98.1152347799298,78.64506374077013,86792.546875,-44039.964019001134,-42681.82154628917,0.0,-75365.3659146898,75133.59349994779,(95.22097470734067+21.98349418789674j),(-27.578948699861126-98.1152347799298j),(-69.09137669562382+78.64506374077013j),(86792.546875+0j),(-44039.964019001134-75365.3659146898j),(-42681.82154628917+75133.59349994779j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9de20a725175b029b62,2024-03-22_22:55:10,2024-03-22,22:55:10,95.95952606201172,13.3,99.69641876220703,254.6,103.11631774902344,131.3,86798.875,0,87308.609375,239.7,86412.6015625,119.6,6.181,-2.55,93.38578340525218,-26.47499389383077,-68.05694170834545,22.075463751260852,-96.11685914724309,77.46759110379278,86798.875,-44049.605226562475,-42682.80171218067,0.0,-75381.86486403967,75135.31890394853,(93.38578340525218+22.075463751260852j),(-26.47499389383077-96.11685914724309j),(-68.05694170834545+77.46759110379278j),(86798.875+0j),(-44049.605226562475-75381.86486403967j),(-42682.80171218067+75135.31890394853j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9df20a725175b029b63,2024-03-22_22:55:11,2024-03-22,22:55:11,97.4886703491211,13.0,101.91297912597656,254.7,104.36619567871094,131.4,86786.5390625,0,87291.2890625,239.7,86400.265625,119.6,6.181,-2.55,94.99004204389956,-26.89208863302886,-69.0186035410216,21.93017918161628,-98.30092005309541,78.28623867381968,86786.5390625,-44040.866650453114,-42676.70847618585,0.0,-75366.91058329205,75124.59286884159,(94.99004204389956+21.93017918161628j),(-26.89208863302886-98.30092005309541j),(-69.0186035410216+78.28623867381968j),(86786.5390625+0j),(-44040.866650453114-75366.91058329205j),(-42676.70847618585+75124.59286884159j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9e020a725175b029b64,2024-03-22_22:55:12,2024-03-22,22:55:12,97.4886703491211,13.0,101.91297912597656,254.7,104.36619567871094,131.4,86786.5390625,0,87291.2890625,239.7,86400.265625,119.6,6.181,-2.55,94.99004204389956,-26.89208863302886,-69.0186035410216,21.93017918161628,-98.30092005309541,78.28623867381968,86786.5390625,-44040.866650453114,-42676.70847618585,0.0,-75366.91058329205,75124.59286884159,(94.99004204389956+21.93017918161628j),(-26.89208863302886-98.30092005309541j),(-69.0186035410216+78.28623867381968j),(86786.5390625+0j),(-44040.866650453114-75366.91058329205j),(-42676.70847618585+75124.59286884159j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9e020a725175b029b65,2024-03-22_22:55:12,2024-03-22,22:55:12,98.287353515625,13.0,102.03531646728516,254.7,104.53645324707031,131.4,86811.3984375,0,87305.4140625,239.7,86430.9375,119.6,6.181,-2.55,95.76825501258885,-26.924370160404614,-69.13119689113881,22.10984380200803,-98.41892144320902,78.41395076053442,86811.3984375,-44047.9931031395,-42691.85859937499,0.0,-75379.10604544437,75151.2619086325,(95.76825501258885+22.10984380200803j),(-26.924370160404614-98.41892144320902j),(-69.13119689113881+78.41395076053442j),(86811.3984375+0j),(-44047.9931031395-75379.10604544437j),(-42691.85859937499+75151.2619086325j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9e120a725175b029b66,2024-03-22_22:55:13,2024-03-22,22:55:13,98.28611755371094,13.5,102.06739807128906,254.9,104.51419067382812,131.4,86784.8203125,0,87297.2265625,239.7,86404.484375,119.6,6.181,-2.55,95.57046430189858,-26.58901738299473,-69.11647438730111,22.94443847431034,-98.54327934288459,78.397251357907,86784.8203125,-44043.86228321952,-42678.7922934355,0.0,-75372.03699437378,75128.26105057543,(95.57046430189858+22.94443847431034j),(-26.58901738299473-98.54327934288459j),(-69.11647438730111+78.397251357907j),(86784.8203125+0j),(-44043.86228321952-75372.03699437378j),(-42678.7922934355+75128.26105057543j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9e220a725175b029b67,2024-03-22_22:55:14,2024-03-22,22:55:14,98.28611755371094,13.0,102.06739807128906,254.5,104.51419067382812,131.3,86784.8203125,0,87297.2265625,239.7,86404.484375,119.6,6.181,-2.55,95.76705072829857,-27.276325711104317,-68.97954017031398,22.109565771072333,-98.35525306126121,78.5177628953942,86784.8203125,-44043.86228321952,-42678.7922934355,0.0,-75372.03699437378,75128.26105057543,(95.76705072829857+22.109565771072333j),(-27.276325711104317-98.35525306126121j),(-68.97954017031398+78.5177628953942j),(86784.8203125+0j),(-44043.86228321952-75372.03699437378j),(-42678.7922934355+75128.26105057543j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9e320a725175b029b68,2024-03-22_22:55:15,2024-03-22,22:55:15,98.7918701171875,13.2,102.76441955566406,255.0,105.59066772460938,131.7,86803.03125,0,87318.890625,239.7,86416.75,119.6,6.181,-2.55,96.18168052147915,-26.59738893991177,-70.24211733863265,22.55920950111865,-99.2628068724213,78.83802421620308,86803.03125,-44054.79240119482,-42684.85079914283,0.0,-75390.74164954435,75138.92594932014,(96.18168052147915+22.55920950111865j),(-26.59738893991177-99.2628068724213j),(-70.24211733863265+78.83802421620308j),(86803.03125+0j),(-44054.79240119482-75390.74164954435j),(-42684.85079914283+75138.92594932014j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
65fda9e420a725175b029b69,2024-03-22_22:55:16,2024-03-22,22:55:16,96.24250793457031,13.1,101.17528533935547,254.5,104.12942504882812,131.1,86801.3046875,0,87307.328125,239.7,86429.3359375,119.6,6.181,-2.55,93.73788975893493,-27.037918953343645,-68.45210638587125,21.813490254372255,-97.49558606507486,78.46812277821408,86801.3046875,-44048.95880054446,-42691.06752060429,0.0,-75380.75863849046,75149.86935815947,(93.73788975893493+21.813490254372255j),(-27.037918953343645-97.49558606507486j),(-68.45210638587125+78.46812277821408j),(86801.3046875+0j),(-44048.95880054446-75380.75863849046j),(-42691.06752060429+75149.86935815947j),-2.63909674692661,-24.3725335851725,24.515000000000004,-173.82
